Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point_temperature,Solar_Radiation,Rainfall,Snowfall,Rented_Bike_Count
20,15.5,37,1.9,2000,0.8,0.0,0.0,0.0,1519
21,14.4,36,1.0,2000,-0.5,0.0,0.0,0.0,1385
22,13.6,38,1.5,2000,-0.4,0.0,0.0,0.0,1160
0,12.3,44,0.8,2000,0.3,0.0,0.0,0.0,711
1,11.7,52,1.1,2000,2.1,0.0,0.0,0.0,390
2,11.1,56,1.4,2000,2.6,0.0,0.0,0.0,265
3,10.8,59,0.5,2000,3.0,0.0,0.0,0.0,192
4,10.4,61,0.6,2000,3.1,0.0,0.0,0.0,123
5,9.8,63,0.5,2000,3.0,0.0,0.0,0.0,215
7,9.2,72,1.0,2000,4.4,0.01,0.0,0.0,1206
8,9.9,66,1.2,2000,3.8,0.35,0.0,0.0,2005
9,12.2,51,0.7,1918,2.3,1.02,0.0,0.0,1166
10,15.0,44,0.5,1839,2.8,1.48,0.0,0.0,943
11,17.9,39,1.3,1873,3.7,2.06,0.0,0.0,1117
14,20.2,24,1.5,2000,-1.0,1.8,0.0,0.0,1358
15,20.6,26,1.2,2000,0.4,1.76,0.0,0.0,1502
16,20.3,25,1.8,2000,-0.3,1.15,0.0,0.0,1603
17,20.0,28,0.7,2000,0.9,0.79,0.0,0.0,2127
18,18.1,39,1.0,2000,3.9,0.21,0.0,0.0,2787
19,16.4,42,1.8,2000,3.4,0.0,0.0,0.0,2150
20,15.5,45,2.2,2000,3.6,0.0,0.0,0.0,1838
23,13.5,55,0.5,2000,4.6,0.0,0.0,0.0,1196
0,12.6,54,0.2,2000,3.5,0.0,0.0,0.0,0
1,12.0,58,0.7,2000,3.9,0.0,0.0,0.0,0
2,11.4,65,1.1,2000,5.0,0.0,0.0,0.0,0
3,11.0,66,0.9,2000,4.8,0.0,0.0,0.0,0
4,11.0,63,0.8,2000,4.2,0.0,0.0,0.0,0
5,10.8,64,0.8,2000,4.2,0.0,0.0,0.0,0
7,10.9,70,0.7,2000,5.6,0.0,0.0,0.0,0
9,12.8,57,1.2,1838,4.4,0.55,0.0,0.0,0
11,16.4,45,0.7,2000,4.4,1.22,0.0,0.0,0
12,18.3,40,0.6,1995,4.4,1.82,0.0,0.0,0
13,19.2,39,1.0,2000,4.8,1.66,0.0,0.0,0
15,18.3,40,1.2,2000,4.4,0.33,0.0,0.0,0
17,18.4,39,2.1,2000,4.1,0.45,0.0,0.0,0
18,17.7,43,1.5,2000,4.9,0.05,0.0,0.0,0
19,17.3,47,2.2,2000,5.8,0.0,0.0,0.0,0
21,16.8,52,1.6,2000,6.8,0.0,0.0,0.0,0
22,16.7,55,1.9,2000,7.6,0.0,0.0,0.0,0
23,16.6,53,1.1,2000,6.9,0.0,0.0,0.0,0
0,16.6,53,0.9,2000,6.9,0.0,0.0,0.0,643
1,16.6,57,1.5,2000,8.0,0.0,0.0,0.0,144
2,14.4,91,0.4,402,12.9,0.0,4.5,0.0,55
3,14.3,95,1.0,967,13.5,0.0,2.5,0.0,90
4,14.3,92,2.0,714,13.0,0.0,0.0,0.0,82
5,13.6,89,2.7,990,11.8,0.0,0.0,0.0,152
6,12.6,86,1.9,1430,10.3,0.0,0.0,0.0,441
7,12.3,84,3.2,1220,9.6,0.0,0.0,0.0,1220
8,11.8,80,3.7,1518,8.4,0.16,0.0,0.0,2082
9,12.0,72,3.3,1650,7.0,0.68,0.0,0.0,1097
10,12.0,61,4.1,1981,4.6,0.86,0.0,0.0,792
11,12.7,50,3.3,1999,2.5,1.61,0.0,0.0,914
13,14.3,43,3.6,1995,1.8,1.86,0.0,0.0,1015
16,13.8,43,3.7,2000,1.4,0.74,0.0,0.0,1363
17,13.1,45,3.1,2000,1.4,0.62,0.0,0.0,1775
18,12.2,45,3.1,2000,0.5,0.16,0.0,0.0,2514
19,11.3,50,1.1,2000,1.2,0.0,0.0,0.0,1723
20,10.6,48,2.0,2000,0.0,0.0,0.0,0.0,1489
22,9.2,55,0.9,2000,0.6,0.0,0.0,0.0,1255
23,8.5,52,0.6,2000,-0.8,0.0,0.0,0.0,901
0,7.9,53,0.9,2000,-1.1,0.0,0.0,0.0,707
1,7.3,59,0.1,2000,-0.1,0.0,0.0,0.0,541
2,7.1,64,0.9,2000,0.7,0.0,0.0,0.0,341
3,6.7,71,1.0,2000,1.8,0.0,0.0,0.0,218
4,6.6,69,0.9,2000,1.3,0.0,0.0,0.0,145
5,6.6,73,1.1,2000,2.0,0.0,0.0,0.0,197
6,6.6,65,1.6,2000,0.4,0.0,0.0,0.0,518
7,6.3,65,1.0,2000,0.1,0.01,0.0,0.0,1233
8,7.0,56,3.1,1971,-1.1,0.44,0.0,0.0,2000
9,8.4,49,2.6,2000,-1.7,1.17,0.0,0.0,1070
11,11.7,36,4.3,2000,-2.9,2.28,0.0,0.0,926
12,13.2,31,3.8,2000,-3.5,2.58,0.0,0.0,967
15,13.0,39,3.7,2000,-0.6,1.09,0.0,0.0,1054
16,13.8,36,2.9,2000,-1.0,0.98,0.0,0.0,1284
17,13.2,36,3.6,2000,-1.5,0.55,0.0,0.0,1685
18,12.1,40,2.4,1854,-1.1,0.18,0.0,0.0,2378
19,11.1,43,2.0,2000,-1.0,0.0,0.0,0.0,1614
20,10.2,46,0.2,2000,-0.9,0.0,0.0,0.0,1389
22,8.8,55,1.6,2000,0.2,0.0,0.0,0.0,1221
23,8.4,60,1.5,2000,1.0,0.0,0.0,0.0,857
0,8.2,61,1.3,2000,1.1,0.0,0.0,0.0,706
1,7.6,63,1.2,2000,0.9,0.0,0.0,0.0,531
2,7.1,61,0.6,2000,0.0,0.0,0.0,0.0,409
3,6.5,69,0.3,1981,1.2,0.0,0.0,0.0,225
4,6.2,71,1.1,2000,1.3,0.0,0.0,0.0,168
5,6.0,72,1.3,2000,1.3,0.0,0.0,0.0,183
6,5.8,67,1.1,2000,0.1,0.0,0.0,0.0,412
7,5.3,73,0.7,2000,0.8,0.01,0.0,0.0,1142
8,6.0,64,1.1,1920,-0.3,0.42,0.0,0.0,1996
9,8.6,50,0.8,1785,-1.2,1.13,0.0,0.0,1106
10,11.6,40,1.7,1991,-1.5,1.77,0.0,0.0,877
12,14.7,38,1.0,1884,0.5,2.55,0.0,0.0,1073
13,15.8,36,1.5,1888,0.7,2.59,0.0,0.0,1110
14,16.5,32,1.4,1841,-0.2,2.43,0.0,0.0,1187
15,17.1,33,2.1,1929,0.6,2.04,0.0,0.0,1322
16,16.9,34,1.2,1942,0.9,1.47,0.0,0.0,1488
17,16.3,39,1.7,1969,2.3,0.8,0.0,0.0,1902
18,14.3,46,1.3,2000,2.8,0.16,0.0,0.0,2618
21,11.0,60,1.1,1995,3.5,0.0,0.0,0.0,1292
23,9.8,66,0.5,1979,3.7,0.0,0.0,0.0,940
0,9.1,69,0.9,1885,3.7,0.0,0.0,0.0,835
1,8.5,70,0.2,1856,3.3,0.0,0.0,0.0,739
2,8.0,74,0.5,1786,3.6,0.0,0.0,0.0,512
3,7.6,78,0.7,1614,4.0,0.0,0.0,0.0,374
4,7.1,79,1.2,1567,3.6,0.0,0.0,0.0,226
5,6.7,81,1.1,1467,3.6,0.0,0.0,0.0,148
6,6.6,80,1.0,1424,3.3,0.0,0.0,0.0,209
8,7.4,70,0.5,1373,2.2,0.36,0.0,0.0,728
9,10.0,56,1.0,1761,1.6,1.03,0.0,0.0,853
10,12.6,50,1.4,1712,2.4,1.68,0.0,0.0,1037
11,15.2,44,1.2,1301,3.0,2.16,0.0,0.0,1179
12,16.6,36,0.7,1442,1.4,2.45,0.0,0.0,1402
13,18.3,33,1.9,1324,1.7,2.53,0.0,0.0,1652
14,19.3,27,1.3,1384,-0.1,2.38,0.0,0.0,1712
15,19.8,29,2.0,1246,1.2,1.97,0.0,0.0,1846
16,19.4,29,1.2,1154,0.8,1.37,0.0,0.0,1916
17,18.7,33,1.1,1164,2.0,0.7,0.0,0.0,1995
18,16.5,38,1.6,1246,2.1,0.14,0.0,0.0,1695
19,14.8,47,1.3,1111,3.5,0.0,0.0,0.0,1381
21,12.6,56,1.1,1053,4.0,0.0,0.0,0.0,1312
22,11.7,60,0.5,1002,4.1,0.0,0.0,0.0,1147
23,11.0,62,0.3,946,3.9,0.0,0.0,0.0,971
0,10.4,59,0.0,971,2.7,0.0,0.0,0.0,811
2,9.1,68,0.3,921,3.4,0.0,0.0,0.0,429
3,8.4,73,0.4,820,3.8,0.0,0.0,0.0,308
4,7.9,76,1.3,771,3.9,0.0,0.0,0.0,185
5,7.6,79,0.3,765,4.1,0.0,0.0,0.0,110
6,7.2,80,0.7,729,3.9,0.0,0.0,0.0,150
7,6.9,81,0.8,665,3.8,0.01,0.0,0.0,304
8,7.5,72,1.1,697,2.7,0.34,0.0,0.0,556
10,13.3,47,0.5,818,2.2,1.67,0.0,0.0,847
11,16.2,41,1.0,878,2.9,2.11,0.0,0.0,1056
12,17.2,33,1.1,1258,0.7,2.28,0.0,0.0,1394
14,18.9,31,2.6,1936,1.3,2.37,0.0,0.0,1767
17,18.2,43,2.3,1925,5.4,0.68,0.0,0.0,1990
18,16.2,58,2.4,1991,7.9,0.12,0.0,0.0,1662
19,15.1,60,2.9,1979,7.3,0.0,0.0,0.0,1377
20,14.4,61,2.3,1945,6.9,0.0,0.0,0.0,1306
21,13.8,66,2.4,1897,7.5,0.0,0.0,0.0,1261
22,13.5,71,1.7,1711,8.3,0.0,0.0,0.0,1029
23,13.2,73,1.2,1639,8.4,0.0,0.0,0.0,810
0,12.6,78,1.3,1427,8.8,0.0,0.0,0.0,638
1,12.2,80,1.4,1283,8.8,0.0,0.0,0.0,393
2,11.8,82,0.7,1262,8.8,0.0,0.0,0.0,272
3,11.3,85,0.0,907,8.8,0.0,0.0,0.0,171
4,11.0,82,0.1,951,8.0,0.0,0.0,0.0,152
5,11.1,79,0.3,1140,7.5,0.0,0.0,0.0,209
7,11.5,81,0.8,960,8.3,0.0,0.0,0.0,1271
8,12.0,77,0.4,891,8.0,0.12,0.0,0.0,2070
9,12.8,74,0.5,831,8.2,0.31,0.0,0.0,1119
10,14.1,66,0.6,827,7.8,0.58,0.0,0.0,837
13,19.7,52,2.1,512,9.5,1.83,0.0,0.0,1058
14,20.0,48,2.1,586,8.6,1.72,0.0,0.0,1121
15,20.4,43,1.7,690,7.3,1.43,0.0,0.0,1183
16,20.3,44,2.2,793,7.6,1.09,0.0,0.0,1413
18,18.0,66,2.3,554,11.5,0.1,0.0,0.0,2635
19,16.9,74,1.8,366,12.2,0.0,0.0,0.0,1911
20,15.9,81,2.8,250,12.6,0.0,0.0,0.0,1659
21,15.5,86,1.3,178,13.1,0.0,0.0,0.0,1556
22,14.8,83,1.5,227,11.9,0.0,0.0,0.0,1377
0,13.3,64,1.7,860,6.6,0.0,0.0,0.0,726
1,12.4,65,1.1,1099,5.9,0.0,0.0,0.0,568
3,11.5,61,1.4,1399,4.2,0.0,0.0,0.0,253
4,11.0,69,0.6,1510,5.5,0.0,0.0,0.0,145
5,10.2,70,1.5,1519,4.9,0.0,0.0,0.0,202
8,10.4,63,0.6,1367,3.6,0.19,0.0,0.0,2134
9,11.8,55,0.7,1182,3.0,0.55,0.0,0.0,1177
10,14.4,45,0.6,1206,2.6,1.28,0.0,0.0,854
13,19.4,31,2.0,1862,1.8,2.02,0.0,0.0,1108
14,19.9,29,1.9,1833,1.3,2.09,0.0,0.0,1113
15,19.9,31,2.0,1613,2.2,1.57,0.0,0.0,1203
17,18.4,38,1.8,1565,3.8,0.5,0.0,0.0,1811
21,14.3,72,1.0,1374,9.3,0.0,0.0,0.0,1618
22,13.6,71,0.6,1457,8.4,0.0,0.0,0.0,1425
0,12.3,75,1.2,1332,7.9,0.0,0.0,0.0,739
1,11.5,74,1.2,1305,7.0,0.0,0.0,0.0,600
2,10.8,77,0.3,1268,6.9,0.0,0.0,0.0,381
3,10.2,80,0.3,1191,6.8,0.0,0.0,0.0,239
4,9.7,76,0.0,1308,5.6,0.0,0.0,0.0,157
5,9.2,77,0.0,1278,5.3,0.0,0.0,0.0,210
9,11.2,63,1.1,656,4.4,0.88,0.0,0.0,1200
10,14.0,58,1.6,841,5.8,1.53,0.0,0.0,842
12,16.2,29,2.5,1935,-1.8,2.45,0.0,0.0,1088
13,17.7,25,2.1,1917,-2.6,2.48,0.0,0.0,1115
14,18.3,24,1.7,1983,-2.6,2.4,0.0,0.0,1083
15,18.3,21,2.7,2000,-4.4,2.02,0.0,0.0,1175
17,16.9,34,2.5,2000,0.9,0.74,0.0,0.0,1896
18,14.6,39,2.3,2000,0.7,0.11,0.0,0.0,2445
20,12.2,47,1.1,2000,1.2,0.0,0.0,0.0,1558
21,10.8,53,0.9,2000,1.5,0.0,0.0,0.0,1493
22,9.9,50,0.1,2000,0.0,0.0,0.0,0.0,1278
0,9.2,64,0.7,2000,2.7,0.0,0.0,0.0,694
1,9.0,66,0.7,2000,2.9,0.0,0.0,0.0,579
3,8.6,74,0.6,1985,4.2,0.0,0.0,0.0,244
4,8.1,78,0.6,2000,4.4,0.0,0.0,0.0,165
7,7.7,81,0.4,1992,4.6,0.0,0.0,0.0,1191
8,8.5,77,0.5,1995,4.6,0.21,0.0,0.0,2154
9,10.9,60,0.9,1997,3.4,0.93,0.0,0.0,1165
11,15.0,52,1.4,2000,5.2,1.5,0.0,0.0,917
12,16.8,50,1.6,2000,6.3,1.94,0.0,0.0,1132
13,18.1,43,2.2,2000,5.3,2.3,0.0,0.0,1152
14,18.7,39,1.3,2000,4.4,1.66,0.0,0.0,1122
15,19.0,38,1.9,2000,4.3,1.72,0.0,0.0,1203
16,18.5,40,1.8,2000,4.6,1.28,0.0,0.0,1473
17,16.9,44,1.6,2000,4.5,0.44,0.0,0.0,1804
18,15.7,45,2.5,2000,3.7,0.06,0.0,0.0,2499
19,14.9,49,2.1,2000,4.2,0.0,0.0,0.0,1878
20,13.8,56,1.9,2000,5.1,0.0,0.0,0.0,1528
21,12.6,60,0.5,2000,5.0,0.0,0.0,0.0,1466
22,11.6,61,0.2,2000,4.3,0.0,0.0,0.0,1302
23,10.9,64,0.2,2000,4.3,0.0,0.0,0.0,944
0,10.3,67,1.5,2000,4.4,0.0,0.0,0.0,783
1,9.8,68,1.7,2000,4.1,0.0,0.0,0.0,653
2,9.2,72,1.5,2000,4.4,0.0,0.0,0.0,433
4,8.1,76,0.3,2000,4.1,0.0,0.0,0.0,184
6,7.2,77,0.5,2000,3.4,0.0,0.0,0.0,491
7,7.3,72,0.4,2000,2.5,0.0,0.0,0.0,1188
8,7.9,63,0.6,2000,1.2,0.3,0.0,0.0,2113
9,11.1,53,1.0,2000,1.8,1.05,0.0,0.0,1191
10,13.8,44,1.5,1953,1.7,1.66,0.0,0.0,850
11,16.4,35,1.1,2000,0.8,2.13,0.0,0.0,981
12,17.4,33,1.1,2000,0.9,2.39,0.0,0.0,1161
13,18.9,33,1.8,2000,2.2,2.43,0.0,0.0,1190
14,19.8,32,2.3,1978,2.6,2.25,0.0,0.0,1221
16,19.3,29,2.8,2000,0.7,1.34,0.0,0.0,1527
17,18.5,35,2.2,2000,2.7,0.68,0.0,0.0,1939
18,16.6,40,2.4,2000,2.9,0.11,0.0,0.0,2631
19,15.3,53,2.4,2000,5.7,0.0,0.0,0.0,1769
20,14.2,56,1.8,2000,5.5,0.0,0.0,0.0,1512
21,13.3,56,1.1,2000,4.6,0.0,0.0,0.0,1457
22,12.3,65,1.7,2000,5.8,0.0,0.0,0.0,1331
23,11.7,70,1.7,2000,6.4,0.0,0.0,0.0,1018
0,11.3,71,1.2,1997,6.2,0.0,0.0,0.0,891
1,10.9,72,0.0,1966,6.0,0.0,0.0,0.0,774
2,10.1,78,0.1,1887,6.4,0.0,0.0,0.0,522
4,8.9,75,0.4,1877,4.7,0.0,0.0,0.0,246
5,8.1,76,0.6,1309,4.1,0.0,0.0,0.0,154
6,7.5,79,0.6,1025,4.0,0.0,0.0,0.0,219
7,7.0,82,0.5,867,4.1,0.0,0.0,0.0,427
12,17.7,33,2.2,1556,1.2,2.37,0.0,0.0,1407
14,20.0,22,1.6,1950,-2.3,2.29,0.0,0.0,1649
17,19.2,23,1.5,2000,-2.4,0.62,0.0,0.0,1949
19,14.6,48,1.9,1998,3.6,0.0,0.0,0.0,1407
20,13.7,51,1.0,1954,3.7,0.0,0.0,0.0,1270
22,12.7,58,0.0,1480,4.6,0.0,0.0,0.0,1141
23,11.7,58,0.0,1567,3.6,0.0,0.0,0.0,922
1,10.6,60,0.5,1642,3.1,0.0,0.0,0.0,622
2,9.8,63,0.6,1591,3.0,0.0,0.0,0.0,428
4,8.8,71,0.9,1516,3.8,0.0,0.0,0.0,206
5,8.2,73,1.3,1305,3.6,0.0,0.0,0.0,146
6,7.6,75,0.6,1181,3.4,0.0,0.0,0.0,172
7,7.2,76,0.5,1113,3.2,0.0,0.0,0.0,315
8,7.9,67,1.1,1210,2.1,0.28,0.0,0.0,534
13,19.3,24,1.5,1745,-1.8,2.4,0.0,0.0,1519
15,20.9,23,1.5,1892,-1.0,1.87,0.0,0.0,1891
16,20.2,24,2.5,1881,-1.0,1.31,0.0,0.0,1976
17,18.8,24,2.1,2000,-2.2,0.63,0.0,0.0,1883
20,13.8,52,1.6,1341,4.0,0.0,0.0,0.0,1306
21,13.0,49,1.0,1702,2.5,0.0,0.0,0.0,1158
22,12.2,57,0.0,1544,3.9,0.0,0.0,0.0,1025
23,11.8,56,0.0,1655,3.2,0.0,0.0,0.0,724
0,11.4,56,0.2,1778,2.9,0.0,0.0,0.0,623
1,10.7,57,0.9,1828,2.5,0.0,0.0,0.0,372
2,10.5,57,0.2,1837,2.3,0.0,0.0,0.0,253
3,10.2,60,1.0,1796,2.7,0.0,0.0,0.0,175
4,10.0,62,0.6,1759,3.0,0.0,0.0,0.0,110
6,9.2,65,0.8,1689,2.9,0.0,0.0,0.0,513
7,8.9,67,0.8,1557,3.0,0.0,0.0,0.0,1244
8,9.7,58,0.6,1559,1.8,0.22,0.0,0.0,2111
9,11.9,50,1.1,1529,1.7,0.75,0.0,0.0,1104
10,14.6,43,0.7,1339,2.1,1.35,0.0,0.0,817
11,16.7,37,0.7,1074,1.9,1.74,0.0,0.0,941
13,19.4,35,1.2,678,3.5,1.73,0.0,0.0,1064
14,20.6,30,2.2,839,2.3,1.69,0.0,0.0,1122
15,20.2,31,1.6,855,2.5,1.25,0.0,0.0,1167
16,19.7,34,1.6,688,3.3,0.88,0.0,0.0,1464
17,18.9,35,1.7,720,3.0,0.41,0.0,0.0,1904
18,17.3,43,0.9,783,4.5,0.08,0.0,0.0,2613
19,15.6,44,1.5,828,3.3,0.0,0.0,0.0,1860
20,14.5,51,1.4,751,4.4,0.0,0.0,0.0,1593
21,13.4,56,0.7,758,4.7,0.0,0.0,0.0,1513
22,12.7,60,0.0,680,5.1,0.0,0.0,0.0,1360
23,12.0,59,0.4,685,4.2,0.0,0.0,0.0,916
0,11.6,61,0.7,673,4.3,0.0,0.0,0.0,726
1,11.1,62,0.2,666,4.0,0.0,0.0,0.0,547
2,10.6,68,0.9,603,4.9,0.0,0.0,0.0,356
3,10.1,70,1.1,606,4.8,0.0,0.0,0.0,243
4,10.0,73,0.9,622,5.3,0.0,0.0,0.0,170
5,10.0,73,0.5,593,5.3,0.0,0.0,0.0,193
6,9.9,75,1.0,560,5.6,0.0,0.0,0.0,456
7,10.4,71,0.6,557,5.3,0.0,0.0,0.0,839
8,11.0,78,0.8,412,7.3,0.03,0.0,0.0,1423
9,11.7,77,0.8,394,7.7,0.25,0.0,0.0,1026
10,13.8,65,1.1,475,7.3,1.06,0.0,0.0,735
11,13.0,70,5.0,989,7.6,0.5,0.0,0.0,81
12,11.5,90,1.2,973,9.9,0.06,5.0,0.0,363
13,13.5,82,0.8,962,10.4,1.33,0.0,0.0,652
14,15.1,71,0.9,973,9.8,1.62,0.0,0.0,837
15,16.6,68,1.5,955,10.6,1.55,0.0,0.0,1010
16,16.1,70,1.3,898,10.6,0.83,0.0,0.0,1294
17,15.7,63,3.2,1118,8.6,0.39,0.0,0.0,1604
18,14.5,71,2.1,1235,9.2,0.06,0.0,0.0,2415
19,14.0,70,1.6,1265,8.6,0.0,0.0,0.0,1685
22,12.3,73,0.9,1392,7.5,0.0,0.0,0.0,1257
23,11.2,78,0.5,802,7.4,0.0,0.0,0.0,876
0,10.8,80,1.0,1151,7.4,0.0,0.0,0.0,708
1,10.2,84,1.2,1036,7.6,0.0,0.0,0.0,573
4,9.0,87,0.6,972,6.9,0.0,0.0,0.0,162
6,8.1,88,0.9,831,6.2,0.0,0.0,0.0,453
7,7.8,90,0.6,763,6.2,0.0,0.0,0.0,1165
9,10.1,72,1.1,728,5.2,0.9,0.0,0.0,1151
10,13.0,63,0.9,854,6.1,1.5,0.0,0.0,811
11,15.7,53,1.0,1172,6.1,1.99,0.0,0.0,940
12,16.8,48,1.6,1673,5.7,2.1,0.0,0.0,1126
13,17.2,43,2.3,1835,4.4,1.68,0.0,0.0,1106
14,17.6,39,2.5,1964,3.4,1.63,0.0,0.0,1150
15,18.0,40,3.0,1808,4.1,1.71,0.0,0.0,1161
16,18.2,42,1.3,1976,5.0,1.22,0.0,0.0,1492
17,17.0,47,2.2,1989,5.5,0.59,0.0,0.0,1904
18,15.1,53,1.7,2000,5.5,0.06,0.0,0.0,2612
20,13.1,63,0.4,2000,6.2,0.0,0.0,0.0,1556
21,12.1,67,1.0,1977,6.1,0.0,0.0,0.0,1464
22,11.6,71,0.2,1858,6.5,0.0,0.0,0.0,1281
0,10.5,75,0.3,1800,6.2,0.0,0.0,0.0,729
1,10.0,78,0.4,1669,6.3,0.0,0.0,0.0,572
2,9.1,79,0.5,1625,5.6,0.0,0.0,0.0,421
3,9.1,79,0.2,1689,5.6,0.0,0.0,0.0,266
4,8.5,83,1.2,1577,5.7,0.0,0.0,0.0,161
5,7.8,85,0.9,1542,5.4,0.0,0.0,0.0,193
6,7.5,86,1.3,1301,5.3,0.0,0.0,0.0,450
7,7.3,85,1.4,1039,4.9,0.0,0.0,0.0,1251
8,7.9,76,1.2,1290,3.9,0.25,0.0,0.0,2070
9,10.3,64,1.0,1544,3.7,0.91,0.0,0.0,1168
10,13.4,53,1.1,1768,4.0,1.53,0.0,0.0,779
11,16.4,43,0.7,1713,3.7,1.96,0.0,0.0,956
12,18.2,37,1.4,1861,3.2,2.25,0.0,0.0,1188
13,19.4,32,1.1,1787,2.2,2.31,0.0,0.0,1154
14,20.6,31,1.4,1562,2.8,1.7,0.0,0.0,1192
15,20.6,32,1.4,1651,3.3,1.4,0.0,0.0,1275
16,20.4,32,0.9,1720,3.1,0.84,0.0,0.0,1528
18,17.3,39,1.3,1641,3.1,0.03,0.0,0.0,2632
19,16.4,47,1.0,1694,5.0,0.0,0.0,0.0,1968
20,15.3,50,0.5,1647,4.9,0.0,0.0,0.0,1596
21,14.5,50,0.7,1741,4.1,0.0,0.0,0.0,1513
22,13.6,56,1.0,1611,4.9,0.0,0.0,0.0,1316
0,12.5,57,0.9,1877,4.1,0.0,0.0,0.0,753
2,12.8,59,0.9,1804,4.9,0.0,0.0,0.0,434
3,12.8,57,0.5,1715,4.4,0.0,0.0,0.0,327
4,12.6,60,0.6,1648,5.0,0.0,0.0,0.0,185
6,12.6,64,1.3,1348,5.9,0.0,0.0,0.0,376
7,12.6,63,0.8,1265,5.7,0.0,0.0,0.0,556
8,12.1,81,0.8,706,8.9,0.0,0.5,0.0,556
10,12.9,84,1.0,534,10.2,0.27,0.0,0.0,191
12,12.4,90,1.1,297,10.7,0.19,1.0,0.0,29
13,12.6,87,2.3,539,10.4,0.13,1.5,0.0,18
14,12.7,95,1.9,255,11.9,0.09,5.5,0.0,147
15,14.0,87,1.2,1482,11.8,0.68,1.0,0.0,576
16,14.5,81,1.8,1588,11.2,0.78,0.0,0.0,900
17,14.3,77,2.9,1966,10.3,0.5,0.0,0.0,1386
18,13.1,74,1.6,1989,8.5,0.05,0.0,0.0,1882
19,12.9,66,2.5,1997,6.6,0.0,0.0,0.0,1228
20,12.2,67,5.4,1956,6.2,0.0,0.0,0.0,1003
22,10.5,72,2.4,2000,5.6,0.0,0.0,0.0,680
23,10.2,64,3.9,2000,3.6,0.0,0.0,0.0,603
0,9.9,65,3.2,2000,3.6,0.0,0.0,0.0,640
1,9.9,62,3.5,2000,2.9,0.0,0.0,0.0,585
2,9.5,58,3.0,2000,1.6,0.0,0.0,0.0,478
3,9.1,60,2.8,2000,1.7,0.0,0.0,0.0,346
4,8.8,61,2.8,2000,1.6,0.0,0.0,0.0,233
5,8.0,65,1.6,2000,1.8,0.0,0.0,0.0,146
6,7.4,66,2.3,2000,1.4,0.0,0.0,0.0,197
7,7.3,65,3.2,2000,1.1,0.0,0.0,0.0,388
10,9.5,46,3.7,1871,-1.5,1.49,0.0,0.0,898
11,10.4,42,4.1,1988,-1.9,2.01,0.0,0.0,996
13,10.6,38,4.6,2000,-3.1,1.63,0.0,0.0,1118
15,11.4,32,3.8,2000,-4.7,1.21,0.0,0.0,1254
16,10.6,35,3.3,2000,-4.2,1.02,0.0,0.0,1308
17,9.5,34,5.7,2000,-5.6,0.45,0.0,0.0,1176
18,8.9,39,3.5,2000,-4.3,0.05,0.0,0.0,1054
20,7.6,44,4.2,2000,-3.8,0.0,0.0,0.0,775
21,7.3,49,3.4,2000,-2.7,0.0,0.0,0.0,775
22,6.6,51,1.8,2000,-2.8,0.0,0.0,0.0,752
23,6.3,52,1.8,2000,-2.8,0.0,0.0,0.0,658
1,6.9,55,1.8,2000,-1.5,0.0,0.0,0.0,531
2,6.6,59,0.4,2000,-0.8,0.0,0.0,0.0,450
3,6.2,59,0.6,2000,-1.2,0.0,0.0,0.0,299
4,6.8,65,1.1,2000,0.6,0.0,0.0,0.0,148
5,7.2,68,2.5,1740,1.6,0.0,0.0,0.0,27
6,6.9,86,1.7,1988,4.7,0.0,1.5,0.0,55
7,6.9,88,0.9,1991,5.0,0.0,0.0,0.0,134
8,6.8,89,1.4,1856,5.1,0.05,0.0,0.0,74
9,7.3,90,1.1,1889,5.7,0.12,2.5,0.0,195
11,9.4,86,1.2,1220,7.1,0.75,0.0,0.0,544
12,11.9,74,1.6,1801,7.4,1.84,0.0,0.0,630
13,12.1,75,1.2,1775,7.7,0.99,0.0,0.0,916
15,12.2,67,3.3,2000,6.2,0.86,0.0,0.0,948
16,12.2,65,1.9,2000,5.8,0.52,0.0,0.0,385
17,9.4,85,1.2,2000,6.9,0.07,1.5,0.0,535
18,8.9,85,1.8,2000,6.5,0.01,0.0,0.0,651
21,7.6,75,1.1,2000,3.4,0.0,0.0,0.0,670
22,6.7,76,0.6,2000,2.7,0.0,0.0,0.0,625
23,6.0,74,1.1,2000,1.7,0.0,0.0,0.0,512
0,5.3,81,1.7,1993,2.2,0.0,0.0,0.0,434
1,5.1,83,1.1,1989,2.4,0.0,0.0,0.0,326
2,4.7,81,1.0,1918,1.7,0.0,0.0,0.0,184
3,5.0,67,0.8,2000,-0.6,0.0,0.0,0.0,123
4,5.6,66,0.7,2000,-0.2,0.0,0.0,0.0,117
5,5.1,76,0.7,2000,1.2,0.0,0.0,0.0,161
6,4.7,76,0.6,2000,0.8,0.0,0.0,0.0,436
8,5.1,67,0.3,1981,-0.5,0.24,0.0,0.0,1888
9,7.5,53,1.6,1981,-1.4,1.01,0.0,0.0,1021
10,9.6,43,1.8,1930,-2.3,1.49,0.0,0.0,771
12,10.8,49,2.7,2000,0.4,1.45,0.0,0.0,737
14,11.3,39,3.7,2000,-2.1,1.18,0.0,0.0,838
16,11.3,41,3.6,2000,-1.4,0.94,0.0,0.0,1069
17,10.0,43,4.9,2000,-2.0,0.43,0.0,0.0,1274
